Date,tavg,tmin,tmax,prcp,snow,wdir,wspd,wpgt,pres,tsun,Price,Energy,Sentiment
2015-07-24,20.8,14.9,26.6,0.2,0.0,78.0,10.1,26.3,1014.4,576.0,2.92,160509.0,-0.125
2015-07-27,17.4,13.9,22.5,2.1,0.0,182.0,12.6,39.2,1003.3,102.0,2.92,160509.0,-0.125
2015-07-28,17.6,15.1,21.0,0.4,0.0,233.0,16.6,47.2,1004.2,204.0,2.89,160509.0,-0.125
2015-07-29,16.8,13.5,21.8,0.0,0.0,242.0,16.6,58.3,1006.5,486.0,2.91,160509.0,-0.125
2015-07-30,16.1,12.8,20.3,0.4,0.0,253.0,20.9,53.3,1011.0,210.0,2.87,160509.0,-0.125
2015-07-31,15.0,8.8,20.6,0.0,0.0,286.0,13.7,36.7,1018.5,276.0,2.76,160509.0,-0.125
2015-08-03,24.7,14.8,33.0,0.0,0.0,83.0,7.2,26.3,1018.5,834.0,2.76,149313.0,0.0
2015-08-04,26.8,18.0,35.2,0.9,0.0,133.0,13.3,64.1,1013.5,732.0,2.83,149313.0,0.0
2015-08-05,21.5,17.6,26.8,0.0,0.0,300.0,10.8,29.5,1018.6,486.0,2.85,149313.0,0.0
2015-08-06,26.3,16.5,35.1,0.0,0.0,116.0,8.6,29.9,1016.5,810.0,2.76,149313.0,0.0
2015-08-07,28.7,19.5,38.1,0.0,0.0,101.0,9.4,33.8,1016.1,444.0,2.76,149313.0,0.0
2015-08-10,25.7,17.2,33.2,0.0,0.0,57.0,12.6,32.4,1016.4,750.0,2.85,149313.0,0.0
2015-08-11,27.2,20.5,34.2,0.0,0.0,18.0,12.6,38.2,1015.2,714.0,2.84,149313.0,0.0
2015-08-12,23.4,18.9,29.6,0.0,0.0,357.0,15.1,35.3,1020.8,534.0,2.93,149313.0,0.0
2015-08-13,24.1,18.7,30.1,0.0,0.0,53.0,17.3,34.6,1019.4,588.0,2.93,149313.0,0.0
2015-08-14,27.5,19.9,34.9,0.0,0.0,94.0,18.7,43.2,1010.3,738.0,2.83,149313.0,0.0
2015-08-17,23.3,19.9,27.6,0.7,0.0,78.0,14.4,43.2,1009.7,54.0,2.79,149313.0,0.0
2015-08-18,19.2,16.7,20.8,0.0,0.0,183.0,10.4,24.8,1013.8,0.0,2.71,149313.0,0.0
2015-08-19,18.8,15.1,24.7,0.0,0.0,296.0,9.7,28.4,1019.7,396.0,2.77,149313.0,0.0
2015-08-20,19.7,11.8,26.4,0.0,0.0,97.0,7.9,30.6,1024.6,786.0,2.77,149313.0,0.0
2015-08-21,20.2,12.7,27.4,0.0,0.0,82.0,7.9,27.4,1025.8,642.0,2.7,149313.0,0.0
2015-08-24,21.8,16.1,28.6,7.3,0.0,129.0,13.0,33.8,1008.1,384.0,2.65,149313.0,0.0
2015-08-25,18.6,15.3,22.4,0.0,0.0,216.0,14.8,46.8,1013.5,132.0,2.71,149313.0,0.0
2015-08-26,20.5,14.0,26.9,0.0,0.0,191.0,11.5,40.7,1016.8,618.0,2.73,149313.0,0.0
2015-08-27,21.6,16.7,28.4,9.2,0.0,182.0,11.2,36.4,1011.5,276.0,2.69,149313.0,0.0
2015-08-28,17.1,14.4,20.9,0.0,0.0,294.0,10.1,31.0,1017.5,294.0,2.69,149313.0,0.0
2015-08-31,27.4,18.7,35.7,0.2,0.0,136.0,6.1,28.4,1011.8,696.0,2.7,149313.0,0.0
2015-09-01,22.8,15.8,29.5,1.9,0.0,264.0,15.1,46.8,1008.5,594.0,2.7,182669.0,0.0
2015-09-02,16.6,11.6,21.3,0.0,0.0,264.0,13.7,34.9,1016.0,606.0,2.7,182669.0,0.0
2015-09-03,15.2,10.7,19.6,0.1,0.0,167.0,6.5,20.9,1014.8,102.0,2.67,182669.0,0.6
2015-09-04,15.6,10.8,20.8,0.9,0.0,246.0,8.6,40.3,1013.5,552.0,2.67,182669.0,0.6
2015-09-07,13.6,10.3,18.5,0.0,0.0,301.0,16.9,38.9,1020.8,372.0,2.67,182669.0,0.6
2015-09-08,14.2,8.8,20.5,0.0,0.0,300.0,14.4,51.8,1023.1,498.0,2.74,182669.0,0.6
2015-09-09,13.1,7.6,18.6,0.0,0.0,27.0,11.2,36.7,1025.7,288.0,2.74,182669.0,0.6
2015-09-10,13.9,9.6,20.2,7.2,0.0,61.0,11.5,56.2,1026.0,378.0,2.71,182669.0,0.6
2015-09-11,14.0,11.5,16.7,0.7,0.0,88.0,13.7,29.5,1022.2,36.0,2.67,182669.0,0.6
2015-09-14,17.8,14.2,22.1,2.3,0.0,143.0,12.2,37.8,1005.5,294.0,2.7,182669.0,0.6
2015-09-15,16.0,12.2,20.8,0.2,0.0,198.0,10.8,40.7,1008.9,402.0,2.74,182669.0,0.6
2015-09-16,17.5,9.6,25.1,1.5,0.0,145.0,10.1,36.4,1003.4,228.0,2.69,182669.0,0.6
2015-09-17,19.2,14.1,25.8,4.1,0.0,202.0,13.3,38.9,1002.7,222.0,2.69,182669.0,0.6
2015-09-18,16.0,11.6,20.9,0.0,0.0,223.0,11.2,31.0,1016.1,438.0,2.69,182669.0,0.6
2015-09-21,13.0,9.5,17.2,0.0,0.0,258.0,10.4,29.9,1016.0,252.0,2.61,182669.0,0.6
2015-09-22,15.0,10.5,20.2,0.8,0.0,157.0,10.1,31.3,1006.6,66.0,2.61,182669.0,0.6
2015-09-23,13.6,10.9,17.3,0.0,0.0,190.0,7.9,24.8,1009.7,90.0,2.62,182669.0,0.6
2015-09-24,14.0,8.5,19.6,0.0,0.0,197.0,8.3,31.0,1018.4,546.0,2.62,182669.0,0.6
2015-09-25,13.7,9.3,19.7,0.0,0.0,260.0,7.9,24.8,1020.9,366.0,2.6,182669.0,0.6
2015-09-28,11.9,5.8,19.2,0.0,0.0,347.0,9.7,34.2,1036.6,558.0,2.66,182669.0,0.6
2015-09-29,11.3,5.4,17.9,0.0,0.0,39.0,11.2,32.4,1038.5,498.0,2.57,182669.0,0.6
2015-09-30,11.5,5.5,16.8,0.0,0.0,64.0,9.0,27.7,1037.0,450.0,2.47,182669.0,0.6
2015-10-01,10.5,4.0,18.1,0.0,0.0,105.0,4.0,20.2,1033.3,630.0,2.37,282195.0,0.6
2015-10-02,11.0,3.2,20.4,0.0,0.0,185.0,4.0,15.5,1027.0,570.0,2.37,282195.0,0.6
2015-10-05,13.7,7.6,20.0,0.0,0.0,124.0,7.2,26.3,1016.5,564.0,2.34,282195.0,0.22727272727272727
2015-10-06,14.3,10.5,17.4,0.0,0.0,102.0,15.5,34.9,1011.0,0.0,2.35,282195.0,0.22727272727272727
2015-10-07,13.0,9.0,14.8,10.3,0.0,105.0,18.0,37.8,1013.7,0.0,2.35,282195.0,0.22727272727272727
2015-10-08,7.9,7.0,8.9,10.6,0.0,83.0,6.8,22.0,1019.7,0.0,2.35,282195.0,0.22727272727272727
2015-10-09,8.8,5.3,12.1,0.0,0.0,73.0,11.2,27.0,1023.4,84.0,2.49,282195.0,0.22727272727272727
2015-10-12,4.5,0.1,9.2,0.0,0.0,82.0,16.6,37.8,1023.6,582.0,2.48,282195.0,0.22727272727272727
2015-10-13,4.2,3.6,5.2,0.0,0.0,77.0,11.9,26.6,1021.3,0.0,2.47,282195.0,0.22727272727272727
2015-10-14,5.4,3.5,7.3,8.7,0.0,74.0,15.8,34.9,1020.0,0.0,2.47,282195.0,0.22727272727272727
2015-10-15,6.7,5.6,7.4,11.8,0.0,75.0,17.3,36.0,1017.4,0.0,2.54,282195.0,0.22727272727272727
2015-10-16,8.1,7.3,9.3,12.3,0.0,83.0,5.8,17.3,1016.7,0.0,2.42,282195.0,0.22727272727272727
2015-10-19,8.4,7.7,9.1,1.7,0.0,257.0,7.2,17.6,1020.2,0.0,2.43,282195.0,0.22727272727272727
2015-10-20,9.7,8.6,11.2,0.8,0.0,309.0,10.4,24.1,1020.0,0.0,2.46,282195.0,0.22727272727272727
2015-10-21,9.8,8.1,12.0,0.0,0.0,272.0,10.8,23.0,1018.9,6.0,2.37,282195.0,0.22727272727272727
2015-10-22,9.5,7.1,11.8,0.4,0.0,215.0,11.5,25.2,1014.3,0.0,2.37,282195.0,0.22727272727272727
2015-10-23,11.6,7.3,15.0,0.0,0.0,271.0,15.5,41.8,1021.1,270.0,2.28,282195.0,0.22727272727272727
2015-10-26,7.8,2.0,13.1,0.0,0.0,112.0,7.6,22.7,1026.3,498.0,2.18,282195.0,0.22727272727272727
2015-10-27,8.8,3.4,13.6,0.0,0.0,107.0,12.6,29.2,1021.7,492.0,2.14,282195.0,0.22727272727272727
2015-10-28,8.1,4.6,11.6,0.0,0.0,87.0,12.2,27.0,1016.3,462.0,2.14,282195.0,0.22727272727272727
2015-10-29,6.6,3.6,11.6,0.0,0.0,140.0,6.5,18.4,1019.1,390.0,2.15,282195.0,0.22727272727272727
2015-10-30,7.4,4.5,9.7,0.0,0.0,86.0,5.8,18.0,1030.1,0.0,1.98,282195.0,0.22727272727272727
2015-11-02,7.0,0.6,15.5,0.0,0.0,137.0,4.0,11.9,1029.3,504.0,1.92,294997.0,0.22727272727272727
2015-11-03,4.5,0.2,11.8,0.0,0.0,138.0,5.0,15.5,1023.0,498.0,1.92,294997.0,0.26666666666666666
2015-11-04,3.8,-1.5,9.0,0.0,0.0,161.0,4.0,15.1,1021.4,144.0,2.04,294997.0,0.26666666666666666
2015-11-05,8.9,5.3,14.4,0.2,0.0,116.0,5.0,13.3,1022.2,150.0,2.04,294997.0,0.26666666666666666
2015-11-06,11.7,7.0,15.6,1.9,0.0,173.0,7.6,19.8,1021.3,42.0,2.19,294997.0,0.26666666666666666
2015-11-09,14.0,9.7,17.8,0.1,0.0,238.0,18.0,56.5,1017.4,102.0,2.19,294997.0,0.26666666666666666
2015-11-10,14.4,12.7,15.7,0.7,0.0,259.0,23.8,54.0,1016.8,0.0,2.14,294997.0,0.26666666666666666
2015-11-11,14.0,12.1,15.0,0.1,0.0,258.0,16.9,36.7,1020.5,0.0,2.13,294997.0,0.26666666666666666
2015-11-12,12.1,8.4,14.6,0.0,0.0,241.0,13.7,37.1,1023.5,24.0,2.05,294997.0,0.26666666666666666
2015-11-13,11.5,6.8,14.1,3.8,0.0,199.0,14.0,81.0,1020.0,42.0,2.02,294997.0,0.26666666666666666
2015-11-16,11.0,8.6,12.5,2.0,0.0,209.0,12.6,36.4,1011.7,0.0,2.02,294997.0,0.26666666666666666
2015-11-17,11.9,10.0,13.9,3.9,0.0,215.0,16.2,41.4,1007.0,0.0,2.05,294997.0,0.26666666666666666
2015-11-18,12.1,9.9,14.0,2.2,0.0,246.0,25.6,77.8,1005.9,90.0,2.1,294997.0,0.26666666666666666
2015-11-19,11.7,8.6,13.6,0.2,0.0,245.0,23.0,82.1,1006.3,210.0,2.1,294997.0,0.26666666666666666
2015-11-20,8.0,5.6,10.0,0.9,0.0,251.0,15.5,42.1,1001.4,54.0,2.18,294997.0,0.26666666666666666
2015-11-23,0.8,-0.9,2.8,0.1,20.0,271.0,9.4,23.8,1018.6,0.0,2.18,294997.0,0.26666666666666666
2015-11-24,1.4,-0.9,3.6,0.0,0.0,196.0,13.3,35.3,1019.4,108.0,2.14,294997.0,0.26666666666666666
2015-11-25,3.4,1.9,4.5,0.0,0.0,197.0,11.2,29.2,1006.5,0.0,2.14,294997.0,0.26666666666666666
2015-11-26,4.7,2.3,6.3,0.0,0.0,254.0,8.6,22.0,1014.0,0.0,2.14,294997.0,0.26666666666666666
2015-11-27,2.0,-0.8,5.7,0.0,0.0,190.0,7.6,18.7,1018.6,90.0,2.14,294997.0,0.26666666666666666
2015-11-30,6.3,3.2,8.9,12.8,0.0,251.0,22.7,66.2,1008.6,138.0,2.11,294997.0,0.26666666666666666
2015-12-01,5.9,4.4,7.6,2.8,0.0,276.0,19.1,51.1,1017.8,18.0,2.11,332528.0,0.26666666666666666
2015-12-02,9.5,5.2,11.3,0.0,0.0,240.0,13.7,39.6,1024.8,0.0,2.19,332528.0,0.26666666666666666
2015-12-03,8.5,4.3,12.1,0.0,0.0,208.0,9.0,24.1,1028.4,210.0,2.14,332528.0,0.0
2015-12-04,7.0,4.2,9.6,0.4,0.0,209.0,14.0,40.0,1024.6,0.0,2.1,332528.0,0.0
2015-12-07,11.1,9.3,12.0,0.0,0.0,229.0,8.3,22.7,1031.5,0.0,2.06,332528.0,0.0
2015-12-08,8.9,4.4,12.0,0.0,0.0,137.0,9.0,21.2,1031.8,240.0,2.01,332528.0,0.0
2015-12-09,6.5,3.6,9.4,0.7,0.0,242.0,12.2,34.9,1031.9,0.0,2.0,332528.0,0.0
2015-12-10,3.4,1.1,6.4,0.0,0.0,207.0,13.0,30.2,1032.9,342.0,1.95,332528.0,0.0
2015-12-11,4.2,2.1,6.3,2.0,0.0,213.0,16.6,38.5,1020.9,0.0,1.79,332528.0,0.0
2015-12-14,1.1,-1.5,3.4,0.0,0.0,146.0,7.6,20.9,1025.0,18.0,1.7,332528.0,0.0
2015-12-15,5.4,3.3,7.4,0.0,0.0,158.0,7.2,16.6,1024.6,0.0,1.66,332528.0,0.0
2015-12-16,6.0,4.7,7.9,0.9,0.0,129.0,10.8,24.8,1027.3,108.0,1.7,332528.0,0.0
2015-12-17,10.8,7.7,12.5,0.6,0.0,219.0,11.5,25.9,1021.1,6.0,1.79,332528.0,0.0
2015-12-18,11.4,9.4,12.4,2.2,0.0,231.0,12.2,27.7,1020.4,0.0,1.74,332528.0,0.0
2015-12-21,9.8,9.0,10.8,2.6,0.0,215.0,14.4,51.5,1018.7,90.0,1.76,332528.0,0.0
2015-12-22,11.7,9.1,13.5,0.0,0.0,228.0,20.5,58.0,1019.6,0.0,1.73,332528.0,0.0
2015-12-23,11.7,6.1,13.8,0.0,0.0,232.0,19.1,47.9,1021.7,132.0,1.63,332528.0,0.0
2015-12-24,7.2,3.3,10.8,0.8,0.0,175.0,9.7,31.0,1024.7,330.0,1.63,332528.0,0.0
2015-12-25,9.5,8.0,11.4,0.0,0.0,233.0,14.0,43.9,1025.1,162.0,1.63,332528.0,0.0
2015-12-28,7.3,4.6,12.4,0.0,0.0,6.0,11.9,29.9,1031.5,360.0,2.11,332528.0,0.0
2015-12-29,4.6,1.9,6.4,0.0,0.0,116.0,18.0,41.0,1033.0,366.0,2.39,332528.0,0.0
2015-12-30,0.8,-1.5,2.8,0.0,0.0,119.0,16.6,32.8,1033.9,336.0,2.28,332528.0,0.0
2015-12-31,0.3,-2.4,3.1,0.8,0.0,150.0,13.7,38.2,1025.6,330.0,2.28,332528.0,0.0
2016-01-01,1.7,0.7,2.8,0.0,0.0,209.0,5.8,17.3,1026.3,0.0,2.28,498436.0,0.0
2016-01-04,-9.0,-11.2,-6.5,0.0,0.0,93.0,18.0,33.8,1000.4,0.0,2.39,498436.0,0.0
2016-01-05,-8.3,-9.2,-6.9,2.0,10.0,80.0,17.6,32.0,1001.4,0.0,2.33,498436.0,0.0
2016-01-06,-7.7,-8.7,-6.9,0.8,50.0,71.0,14.0,25.2,1005.3,0.0,2.37,498436.0,0.0
2016-01-07,-5.4,-7.9,-1.5,4.6,70.0,92.0,14.4,34.2,1003.7,0.0,2.35,498436.0,0.0
2016-01-08,3.3,-1.5,5.7,0.0,90.0,215.0,17.6,53.3,999.8,66.0,2.47,498436.0,0.0
2016-01-11,2.5,1.7,3.4,4.9,0.0,135.0,7.2,17.6,992.8,0.0,2.54,498436.0,0.0
2016-01-12,3.0,1.5,4.9,5.0,0.0,163.0,7.2,24.1,993.3,0.0,2.4,498436.0,0.0
2016-01-13,2.7,0.6,4.4,2.7,0.0,254.0,14.4,44.3,1004.5,0.0,2.28,498436.0,0.0
2016-01-14,1.9,-0.7,4.9,0.2,0.0,191.0,10.4,24.8,1010.2,318.0,2.21,498436.0,0.0
2016-01-15,-0.1,-1.1,1.3,0.2,10.0,66.0,9.7,26.3,1008.9,0.0,2.18,498436.0,0.0
2016-01-18,-3.7,-7.0,-1.1,0.0,20.0,247.0,8.3,21.6,1022.9,300.0,2.18,498436.0,0.0
2016-01-19,-6.1,-10.1,-2.6,0.2,20.0,197.0,9.0,24.8,1016.8,348.0,2.23,498436.0,0.0
2016-01-20,-1.9,-4.8,-0.0,0.0,20.0,291.0,13.0,28.1,1015.0,36.0,2.18,498436.0,0.0
2016-01-21,-3.0,-7.1,-1.5,0.0,20.0,281.0,11.9,28.4,1027.9,78.0,2.22,498436.0,0.0
2016-01-22,-6.3,-10.3,-2.4,0.0,20.0,152.0,9.0,27.0,1032.3,426.0,2.21,498436.0,0.0
2016-01-25,7.9,3.7,9.9,0.3,0.0,242.0,11.5,31.0,1024.4,0.0,2.16,498436.0,0.0
2016-01-26,9.0,5.9,11.8,0.8,0.0,219.0,13.7,35.3,1020.8,180.0,2.26,498436.0,0.0
2016-01-27,10.3,8.2,12.0,0.0,0.0,217.0,17.3,38.5,1014.1,0.0,2.26,498436.0,0.0
2016-01-28,8.0,2.2,11.9,0.7,0.0,255.0,19.4,66.2,1018.5,288.0,2.15,498436.0,0.0
2016-01-29,5.5,1.2,8.9,0.0,0.0,214.0,17.3,43.9,1021.3,54.0,2.28,498436.0,0.0
2016-02-01,7.6,4.5,11.9,4.7,0.0,237.0,15.5,54.0,1011.0,6.0,2.28,383767.0,0.0
2016-02-02,9.3,6.1,12.2,1.2,0.0,253.0,25.2,65.2,1008.9,210.0,2.07,383767.0,0.0
2016-02-03,5.9,3.9,7.7,0.2,0.0,259.0,24.1,62.6,1011.7,240.0,2.06,383767.0,0.16
2016-02-04,3.5,2.1,4.5,3.4,0.0,267.0,18.4,39.6,1017.5,0.0,2.07,383767.0,0.16
2016-02-05,3.7,1.1,6.0,0.9,0.0,238.0,13.0,31.3,1022.8,6.0,2.08,383767.0,0.16
2016-02-08,8.0,5.9,11.4,0.7,0.0,195.0,18.4,52.2,997.9,12.0,2.23,383767.0,0.16
2016-02-09,8.4,6.5,10.2,2.6,0.0,195.0,21.2,68.0,991.5,78.0,2.17,383767.0,0.16
2016-02-10,5.5,3.8,8.0,1.5,0.0,232.0,17.3,64.4,991.7,252.0,2.16,383767.0,0.16
2016-02-11,4.5,1.6,6.1,1.5,0.0,252.0,17.3,45.4,1000.0,6.0,2.15,383767.0,0.16
2016-02-12,2.9,-1.0,6.8,0.0,0.0,209.0,9.4,27.4,1002.7,240.0,2.08,383767.0,0.16
2016-02-15,3.7,1.3,4.8,0.0,0.0,309.0,15.5,40.3,1010.9,0.0,2.08,383767.0,0.16
2016-02-16,0.5,-2.9,1.7,0.0,0.0,325.0,10.8,33.8,1035.6,0.0,1.95,383767.0,0.16
2016-02-17,0.1,-3.4,4.4,1.1,0.0,93.0,15.1,45.0,1026.2,330.0,1.93,383767.0,0.16
2016-02-18,2.8,-0.2,6.0,0.0,0.0,185.0,8.6,24.5,1017.4,84.0,1.89,383767.0,0.16
2016-02-19,3.6,1.3,5.7,0.0,0.0,264.0,9.0,25.2,1018.9,60.0,1.83,383767.0,0.16
2016-02-22,7.1,4.0,11.5,6.8,0.0,254.0,21.2,54.7,1002.6,0.0,1.86,383767.0,0.16
2016-02-23,4.9,2.9,8.0,0.2,0.0,257.0,15.5,36.0,1008.7,66.0,1.85,383767.0,0.16
2016-02-24,3.3,-0.3,6.0,0.1,0.0,268.0,17.3,49.3,1013.8,168.0,1.85,383767.0,0.16
2016-02-25,1.2,-1.0,5.5,2.0,0.0,230.0,9.7,37.4,1011.6,174.0,1.78,383767.0,0.16
2016-02-26,2.0,-2.3,5.4,0.0,0.0,243.0,10.1,24.8,1013.2,42.0,1.78,383767.0,0.16
